date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-12-07,183.85,186.25,179,179.67,3921232,3921232,-4.42,-2.401,180.9148,"Dec 7, 18",0.18862775581760738
2018-12-10,178.6,179.84,174.68,178.83,4528341,4528341,-0.84,-0.468,177.596,"Dec 10, 18",0.18307063824156933
2018-12-11,182.15,184.43,175.45,176.8,4713871,4713871,-2.03,-1.135,178.8953,"Dec 11, 18",0.16964093743281022
2018-12-12,178.5,180,176.48,176.7,3677292,3677292,-0.1,-0.057,178.1353,"Dec 12, 18",0.16897937581661504
2018-12-13,177.83,178.69,175.12,175.92,4008550,4008550,-0.78,-0.441,176.3708,"Dec 13, 18",0.1638191952102938
2018-12-14,174.34,176.26,172.37,172.77,5078341,5078341,-3.15,-1.791,173.9363,"Dec 14, 18",0.1429800043001506
2018-12-17,169.4,171.43,166.53,168.01,8395805,8395805,-4.76,-2.755,168.8733,"Dec 17, 18",0.1114896713692671
2018-12-18,169.78,173.02,169.32,171.5,5150789,5150789,3.49,2.077,171.4528,"Dec 18, 18",0.13457817177447365
2018-12-19,171.59,174.85,167.6,169.25,5316095,5316095,-2.25,-1.312,171.1358,"Dec 19, 18",0.11969303541008551
2018-12-20,168.39,171.65,167.16,168.41,6488177,6488177,-0.84,-0.496,169.0805,"Dec 20, 18",0.11413591783404725
2018-12-21,168.25,169.63,159.42,160.05,8960030,8960030,-8.36,-4.964,163.5348,"Dec 21, 18",0.05882936672014298
2018-12-24,159,160,154.31,156.35,3783497,3783497,-3.7,-2.312,157.4235,"Dec 24, 18",0.03435158692092682
2018-12-26,157,163.11,151.7,162.93,7054656,7054656,6.58,4.209,157.5229,"Dec 26, 18",0.07788234126655977
2018-12-27,160.12,165.41,159.02,165.41,4972964,4972964,2.48,1.522,161.6493,"Dec 27, 18",0.0942890693481964
2018-12-28,165.64,165.95,162.02,163.03,4110520,4110520,-2.38,-1.439,163.8997,"Dec 28, 18",0.07854390288275476
2018-12-31,163.78,167.12,163.78,167.05,4550009,4550009,4.02,2.466,165.8987,Dec 31,0.10513867985379496
2019-01-02,164.33,172.25,163.35,172.03,3999444,3999444,4.98,2.981,170.3068,Jan 2,0.1380844483403073
2019-01-03,170.66,171.77,168.29,169.51,4060393,4060393,-2.52,-1.465,169.7596,Jan 3,0.12141309561219253
2019-01-04,172.99,176,171.1,175.05,3788312,3788312,5.54,3.268,174.6748,Jan 4,0.15806360914939724
2019-01-07,175.23,177.825,172.27,176.02,3152092,3152092,0.97,0.554,175.8056,Jan 7,0.164480756826489
2019-01-08,177.78,178.0999,172.9,175.37,2692684,2692684,-0.65,-0.369,174.8412,Jan 8,0.16018060632122127
2019-01-09,176.1,177.69,174.91,176.47,3321697,3321697,1.1,0.627,176.114,Jan 9,0.16745778409936657
2019-01-10,175.66,178.07,175.5,176,2808732,2808732,-0.47,-0.266,176.4092,Jan 10,0.16434844450324992
2019-01-11,175.1,177.04,172.42,176.93,3183036,3183036,0.93,0.528,175.1949,Jan 11,0.17050096753386373
2019-01-14,174.52,179.54,174.1,178.72,3361688,3361688,1.79,1.012,178.1715,Jan 14,0.1823429204637547
2019-01-15,178.32,179.99,176.4,179.91,2911802,2911802,1.19,0.666,178.4779,Jan 15,0.19021550369647552
2019-01-16,187,198.15,185.6,197.08,15194227,15194227,17.17,9.544,193.8767,Jan 16,0.303805633197162
2019-01-17,195.95,199.8,192.83,199.09,8176998,8176998,2.01,1.02,196.7389,Jan 17,0.317103021682682
2019-01-18,200.38,203,196.91,202.54,5650934,5650934,3.45,1.733,200.9457,Jan 18,0.3399268974414104
2019-01-22,200.5,201.47,195.92,197.68,4648472,4648472,-4.86,-2.4,197.996,Jan 22,0.30777500289433213
2019-01-23,197.55,198.09,194.53,196.9,3410681,3410681,-0.78,-0.395,196.6083,Jan 23,0.3026148222880109
2019-01-24,196.22,199.68,195.76,197.8,2632011,2632011,0.9,0.457,198.0438,Jan 24,0.3085688768337662
2019-01-25,199.83,201.19,199.42,200.74,3275461,3275461,2.94,1.486,200.5441,Jan 25,0.3280187883499
2019-01-28,197.99,200.07,197.1,199.72,2369554,2369554,-1.02,-0.508,198.8091,Jan 28,0.32127085986471066
2019-01-29,199,201.97,197.87,200.5,2694125,2694125,0.78,0.391,200.1432,Jan 29,0.3264310404710319
2019-01-30,200.9,203.29,199.65,202.48,2773366,2773366,1.98,0.988,201.5488,Jan 30,0.33952996047169337
2019-01-31,200.1,202.35,196.95,198.01,5604546,5604546,-4.47,-2.208,198.4268,Jan 31,0.3099581562277756
2019-02-01,198,199.64,196.54,196.54,3174301,3174301,-1.47,-0.742,197.8943,Feb 1,0.3002332004697087
